Year,Country,Region,SubRegion,IntermRegion,SurfAreaSqKm,PopDens,PopGrowth%,GDP,GDPGrowth%,AdolFertRate,AgriValAdd%GDP,DomCredit%GDP,Exports%GDP,FertRate,FDINetBoP,GNI/CapAtlas,GNIAtlas,GrossCapForm%GDP,Imports%GDP,IndValAdd%GDP,InflConsPric%,LifeExpBirth,MerchTrade%GDP,MilExp%GDP,MobileSubs/100,MortRateU5,NetMigr,PopTotal,RevenueExGrants%GDP,SchEnrollPrim%,TaxRevenue%GDP,UrbanPopGrowth%
1990,Djibouti,Africa,Sub-Saharan Africa,Eastern Africa,23200.0,24.8996117342537,10.2192410303274,452328087.282876,,46.119,,,,5.982,60000.0,,,,,,,55.498,53.0588320176344,,0.0,117.8,49970.0,577173.0,,34.7086410522461,,10.4880859055385
1990,Zimbabwe,Africa,Sub-Saharan Africa,Eastern Africa,390760.0,26.144223859377,2.68096013142779,8783816700.0,6.98855293253524,102.251,14.8320467570777,41.7244492179947,22.8668455706732,4.873,-12205847.8193433,740.0,7446655526.91829,17.3769427588351,22.7924064034715,29.8036672372728,-0.920431045366584,59.426,40.6770783365732,4.10390378548896,0.0,79.6,2355.0,10113893.0,,94.880500793457,,5.25979000004009
1990,Slovak Republic,Europe,Eastern Europe,,49030.0,,0.439617094726275,12747380650.0762,,42.909,,,23.8134842229012,2.09,,,,29.3522096026061,33.3540474810497,,,70.9326829268293,,,0.0,14.7,-10132.0,5299187.0,,,,1.25904359678042
1990,Iraq,Asia,Western Asia,,438320.0,40.3740105631388,1.22955982403631,180408064516.129,57.8178283438571,71.342,8.24886234611499,,7.69831832852047,5.884,-6809999.9,6970.0,123119557423.222,44.3202882354519,7.42796348779201,72.2523311846799,73.6453910407236,58.435,9.33439424959545,,0.0,54.0,-601469.0,17658381.0,,106.909809112549,,0.967369891402752
1990,Bosnia and Herzegovina,Europe,Southern Europe,,51210.0,,0.291458993205271,,,38.315,,,,1.794,,,,,,,,72.349,,,0.0,18.1,-22827.0,4494310.0,,,,1.14607295816285
1990,"Egypt, Arab Rep.",Africa,Northern Africa,,1001450.0,57.4761464664222,2.5648085572032,42978914311.3504,5.66702915715844,80.932,18.5125262004175,,20.3549060542798,4.484,734000000.0,740.0,42420796569.1311,28.9144058455115,32.5678496868476,27.4060538622129,17.7430513642446,64.146,27.4576503131524,3.4676995357893,0.006991219,85.7,6995.0,57214630.0,23.0469728601253,86.7183074951172,13.2348643006263,2.25937346675624
1990,Barbados,Americas,Latin America and the Caribbean,Caribbean,430.0,602.018604651163,0.0421152689527813,2012131457.26644,-3.30759330759331,54.331,3.4445268099827,,43.1307141092167,1.74,11213282.795,7660.0,1983488193.7416,14.9295774647887,43.3728687916976,18.7052137385718,3.72830835473781,72.752,45.722658759575,,0.0,18.1,-1295.0,258868.0,,111.836219787598,,-0.714833194490163
1990,Angola,Africa,Sub-Saharan Africa,Middle Africa,1246700.0,9.48795861073233,3.34514364694209,11229515599.3048,-3.45009868500253,198.803,,,,7.272,-334800000.0,780.0,9209298635.09159,0.0,,,14.0074398272592,41.893,48.8712086596128,17.4636666666667,0.0,223.5,47663.0,11828638.0,,77.0995407104492,,7.22349673011126
1990,Sao Tome and Principe,Africa,Sub-Saharan Africa,Middle Africa,960.0,125.357291666667,2.43758599564694,,,114.214,,,,5.828,0.0,,,,,,,61.471,,,0.0,108.8,-724.0,120343.0,,140.233459472656,,5.07653845226593
1990,British Virgin Islands,Americas,Latin America and the Caribbean,Caribbean,150.0,104.113333333333,3.42615248692953,,,45.376,,,,1.585,18350000.0,,,,,,,73.927,,,0.0,19.1,381.0,15617.0,,114.548240661621,,8.00003715671818
1990,Brazil,Americas,Latin America and the Caribbean,South America,8515770.0,18.0310985458487,1.80985576444804,464989098144.854,-4.35000000000022,87.528,6.96344065508138,,8.19723805886395,2.905,989000000.0,2590.0,389692224212.687,20.1677089633283,6.95836495806649,33.2718833933397,2736.97067768831,65.985,11.5994117314118,2.36384102519699,0.000442582,63.2,6457.0,150706446.0,,142.505386352539,,2.87472984486413
1990,Uganda,Africa,Sub-Saharan Africa,Eastern Africa,241550.0,88.0167659276313,3.22480181545626,4304399314.79883,6.47414015255596,177.405,53.282907395037,,7.2407208592859,7.037,-5910000.0,320.0,5638077376.03181,12.7040800379721,19.3688229013038,10.4146329230593,44.3800896723577,46.443,10.2220999452177,2.96852622114122,0.0,182.9,-21692.0,17586630.0,,71.9388427734375,,7.006126137621
1990,Greenland,Americas,Northern America,,341700.0,0.162715832601697,0.54102927282477,1018977225.44427,-11.7195329841585,79.694,,,,2.444,,15690.0,872243878.892578,,,,5.0925849637982,65.0682926829268,88.0294453694893,,0.0,,-672.0,55600.0,,,,0.966015811712508
1990,Thailand,Asia,South-eastern Asia,,513120.0,108.102350799585,1.65113029228015,85343189320.7519,11.1671634446293,51.146,12.4996278305399,,34.1319282448808,2.09,2443549743.00901,1520.0,84094450266.591,41.3537625860488,41.6504361196591,37.2247439615822,5.77318216244282,70.445,65.7498277795855,2.59425018891255,0.114475503,37.1,130112.0,55228410.0,18.526387449594,102.787292480469,16.9073230109204,2.52840310969833
1990,Liechtenstein,Europe,Western Europe,,160.0,179.78125,1.42854570393901,1421508875.2782,2.25287096905899,6.884,,,,,,45510.0,1309195212.1947,,,,5.40244442726828,,,,0.0,,217.0,28765.0,,,,0.618048938938235
1990,France,Europe,Western Europe,,549086.0,106.004940043757,0.480817154251958,1269179616913.63,2.92393508123074,12.71,3.13683503140822,,20.9757333804124,1.77,13183285334.811,20710.0,1202145936912.01,24.409660328073,21.760321808445,24.4564546778214,2.65716286284953,76.6,35.5366564345553,2.80526762706676,0.502012864,9.0,11404.0,58044701.0,38.1826946903053,107.549102783203,18.7342473161179,0.624054065003541
1990,Liberia,Africa,Sub-Saharan Africa,Western Africa,111370.0,22.9415593853821,-12.6455331753443,,,165.303,,,,6.37,225240000.0,,,,,,,36.688,,,0.0,263.6,-712546.0,2209731.0,,,,-7.82552084419666
1990,Mali,Africa,Sub-Saharan Africa,Western Africa,1240190.0,7.33084683532892,1.92909162423801,2681912149.14767,-2.50239510347761,165.353,37.4176793882017,,15.6535918082124,7.253,5729716.32402687,270.0,2435035265.62438,19.0912710643225,30.9305694356864,16.3347253416174,7.60211265142119,46.62,35.8326427771101,1.95649418287434,0.0,231.4,-68856.0,8945026.0,,25.4065799713135,,3.75949111870467
1990,"Congo, Rep.",Africa,Sub-Saharan Africa,Middle Africa,342000.0,6.98516837481698,2.81691162830882,2798746050.58236,1.00000356627487,123.676,12.8608923884514,,51.7773595800525,5.214,22551558.2,920.0,2184433376.12563,15.9055118110236,19.0419947506562,40.6430446194226,-1.02906827090958,55.926,57.2399199872621,,0.0,91.2,-400.0,2385435.0,,126.354446411133,,3.59125102305433
1990,Croatia,Europe,Southern Europe,,56540.0,,0.211805086145315,,,27.073,,,,1.63,,,,,,,,72.1704878048781,,,0.004924384,12.9,-7183.0,4777368.0,,,,0.89993492470776
1990,Montenegro,Europe,Southern Europe,,13810.0,,-0.0328127540676757,,,27.157,,,,1.944,,,,,,,,75.5668780487805,,,,16.5,-1762.0,606372.0,,,,2.39241538322022
1990,Guinea-Bissau,Africa,Sub-Saharan Africa,Western Africa,36130.0,34.6213015647226,1.5852986794001,243961995.512687,6.09999998640174,117.622,56.9360486040611,,9.93598936667604,6.507,2020000.0,220.0,218659529.844736,29.9258186770586,37.0345133536659,17.4179502784626,30.2460376878574,47.084,43.0394905482479,,0.0,222.8,-8150.0,973551.0,,,,6.63450513244618
1990,Austria,Europe,Western Europe,,83879.0,93.0422927775085,0.762001611316115,166463386179.354,4.34564139947821,22.827,3.09711987382272,,35.6974143906097,1.46,653000000.0,20630.0,158408233019.377,26.6893086358303,35.7909550811009,29.560863303277,2.99968060930622,75.5682926829269,54.3128444489216,1.19566026670559,0.959768212,9.5,59606.0,7677850.0,33.0288086131299,98.6800689697266,17.9810833338236,0.332494357748522
1990,Namibia,Africa,Sub-Saharan Africa,Southern Africa,824290.0,1.66285391538826,6.09436073046608,2789922033.09408,2.04745993989432,95.316,9.05537471556769,,43.5604724111118,5.321,29567264.7220339,2090.0,2856187794.78278,27.0575365225629,50.1987731739426,29.160148178848,6.38836082654544,62.496,80.5757284015181,6.42100268859719,0.0,72.8,3969.0,1369011.0,26.4046578385194,128.276809692383,23.01056488446,7.04260010335972
1990,Kiribati,Oceania,Micronesia,,810.0,92.7456790123457,2.27258030207318,42933307.6600826,-0.869565217391298,59.382,10.3236363636364,,18.7596363636364,4.637,299752.548026758,730.0,54549724.9356078,61.6363636363636,109.295272727273,4.21090909090909,-0.924185463659157,60.917,69.8758181818184,,0.0,91.6,-445.0,75124.0,,114.582847595215,,3.11058055696396
1990,Guinea,Africa,Sub-Saharan Africa,Western Africa,245860.0,25.8592910629985,3.49072387036051,2666750820.49987,4.3240627548313,157.784,24.6889470604942,,31.0752357966487,6.627,17860000.0,410.0,2587810640.45028,20.1074700369213,33.4417832206759,34.6094366373189,17.2791811684893,47.004,52.2733503739468,,0.0,232.7,107641.0,6354145.0,16.9190570860551,32.6654090881348,12.1055381993752,4.51284955900036
1990,Comoros,Africa,Sub-Saharan Africa,Eastern Africa,1861.0,231.659860290167,2.71204098414926,429622178.042984,5.09123641339696,99.741,29.375908352569,11.9705907497649,8.83645379157049,6.497,393003.10379242,930.0,402765172.851219,18.0422800196632,26.9205779259639,12.2065486876977,2.17591230027585,55.84,16.2933860441898,,0.0,126.5,-1194.0,431119.0,,90.1724319458008,,4.48967636944642
1990,Portugal,Europe,Southern Europe,,92120.0,109.106207650273,-0.217948479672573,78713860216.5659,3.95052276325154,23.501,,,29.1691775307804,1.56,2609986420.64142,7130.0,71206697100.5131,27.721131452629,35.8864150999083,,13.1446522349531,73.9658536585366,52.951284418431,1.840828125429,0.064952286,14.7,-33704.0,9983218.0,28.6089468375103,124.733253479004,17.6685020230288,0.881671075947156
1990,Senegal,Africa,Sub-Saharan Africa,Western Africa,196710.0,39.1419570975952,2.88311000862987,7390967361.65927,-0.746282224252312,117.78,18.4661416517011,,17.0561016455994,6.396,56893144.7815232,920.0,6945199097.29511,14.5972584845911,27.7331623148111,22.2092410680354,-0.166872375317354,56.948,26.7894566856197,1.63346898573868,0.0,138.6,-12986.0,7536001.0,,53.4985504150391,,3.24627523789646
1990,Nepal,Asia,Southern Asia,,147180.0,137.178531468531,2.43269712899839,3627560281.90505,4.63503634691862,129.901,48.8028931693355,,10.5273091204456,5.208,5940000.0,200.0,3921071442.36405,18.1258219231067,21.6614450375184,15.3467548541812,10.7158851533008,54.833,24.148461553338,1.07715440550785,0.0,138.6,-650.0,19616530.0,8.44530826951342,108.615829467773,6.99669296820608,6.03184746477085
1990,St. Kitts and Nevis,Americas,Latin America and the Caribbean,Caribbean,260.0,156.292307692308,-0.872255248502509,217259259.259259,4.87725151603959,80.441,3.49982952608251,,,2.793,48785185.1851852,5170.0,210170193.0242,,,23.9720422775315,7.60302634203465,65.188,63.5185816570065,,0.0,30.4,-861.0,40636.0,17.7582679849983,115.31517791748,14.3862938970338,-1.23663378560364
1990,Dominican Republic,Americas,Latin America and the Caribbean,Caribbean,48670.0,147.56787414614,2.11178886670442,7073675544.79021,-5.45431239511258,116.527,13.4228238663577,,30.610707909123,3.411,132800000.0,870.0,6232622313.53027,23.3496591496817,38.5877057661042,30.2365851533802,50.4592630804603,67.11,73.1727086890795,0.67572938756657,0.044410131,59.6,-27399.0,7129004.0,12.0410831285609,,10.2967892812404,2.60371760055525
1990,Georgia,Asia,Western Asia,,69700.0,,-0.0270683894920024,7753501867.76095,-14.7882259005176,61.975,30.0,,40.0,2.306,,,,30.6666666666667,45.3333333333333,31.3333333333333,22.2444524450987,68.389,,,0.0,47.9,-108964.0,4802000.0,,,,-0.460359303760107
1990,West Bank and Gaza,Asia,Western Asia,,6020.0,328.612624584718,,,,109.959,,,,6.778,,,,,,,,67.934,,,0.0,44.9,-476.0,1978248.0,,,,
1990,Faroe Islands,Europe,Northern Europe,,1396.0,34.0107449856734,-0.0231654540938459,,,26.258,,,,2.798,,,,,,,,76.1146341463415,,,0.0,,-1147.0,47479.0,,,,0.510733389858267
1990,Mexico,Americas,Latin America and the Caribbean,Central America,1964380.0,42.0383384346305,1.83597705013042,261253660211.684,5.20843222578816,82.102,6.66709637889891,,18.7044710491717,3.45,2634000000.0,2860.0,233694302895.536,23.270603544648,19.8152253641579,26.146929748992,28.1565796688247,69.971,32.2517969439081,0.433081035474032,0.078225239,45.4,-286584.0,81720428.0,15.4157210608024,115.681137084961,11.8483646611837,2.48637351066965
1990,"Hong Kong SAR, China",Asia,Eastern Asia,,1070.0,5762.12121212121,0.321315033221987,76928784620.8158,3.83053777026583,6.607,,,117.269080326271,1.272,3275072298.1,12660.0,72224374580.5214,27.1705247840656,108.731159971698,,7.56490876145205,77.3804878048781,217.233381267772,,2.293573739,,42265.0,5704500.0,,103.402839660645,,0.747269786451113
1990,Solomon Islands,Oceania,Melanesia,,28900.0,11.5816720257235,3.00963173855987,214877638.375504,2.20000000014575,93.249,38.4630255501198,33.5145721874595,46.3764709982306,5.66,10439803.0673512,610.0,198032582.194671,7.54537821796609,96.0655470677633,,34.1069390657288,65.392,74.9263633094518,,0.0,38.2,-529.0,324171.0,,86.0054626464844,,4.41524473035208
1990,New Caledonia,Oceania,Melanesia,,18580.0,9.34896061269147,2.36898913568499,2529440424.29422,3.6000012717432,43.953,3.62420976500751,,18.4876237919829,3.18,,14760.0,2521873012.88447,31.3999986004225,34.7123109023748,23.3097872531234,-4.63560393144327,70.4853658536585,52.6598684518005,,0.0,,953.0,170899.0,,123.96997833252,,2.60897340991097
1990,Eritrea,Africa,Sub-Saharan Africa,Eastern Africa,,,2.2497645204013,,,98.8,,,,6.338,,,,,,,,49.769,,,0.0,153.1,-12442.0,2149960.0,,33.7125396728516,,5.83612238623689
1990,Algeria,Africa,Northern Africa,,2381740.0,10.7140468732943,2.4940676377263,62048505222.3414,0.800000580172068,24.322,,,23.4436850828471,4.556,334914.564224985,2390.0,60956935981.4589,28.5894206651089,24.9370285987113,,30.25959853752,67.416,36.5036996763051,1.46107058594342,0.001841832,51.9,-21641.0,25518074.0,,93.7601623535156,,4.01659461355947
1990,Cambodia,Asia,South-eastern Asia,,181040.0,50.4804441423068,3.8888910533693,,,82.908,,,,5.644,,,,,,,,55.434,,2.07137559385002,0.0,116.3,56166.0,8910808.0,,90.8161773681641,,6.06731693474099
1990,Cyprus,Asia,Western Asia,,9250.0,85.3354978354978,1.39304413756299,5591130217.66965,7.40399950659013,35.111,6.8591767823588,,51.5005647205938,2.405,126615461.385104,9300.0,5395387662.41465,27.0454275173864,57.1076439963087,25.9263603612884,5.43312495060673,73.539,62.938974107219,7.3740356129737,0.544701415,11.3,2551.0,788500.0,47.2046526100891,,30.8059028384927,2.01647621848202
1990,Ukraine,Europe,Eastern Europe,,603560.0,,0.228429531226359,81393558423.4406,-6.34523512831163,58.033,24.4670658682635,,27.6646706586826,1.85,,1610.0,83360951713.1938,,28.7425149700599,42.6407185628743,16.2490856973604,70.0975609756098,,,0.0,19.2,49782.0,51891400.0,,116.287910461426,,0.28686814236263
1990,"Macao SAR, China",Asia,Eastern Asia,,20.0,17511.35,3.75020493940814,3246481368.16,7.97964052056024,9.447,,,98.252688172043,1.74,480000.0,8810.0,3086140170.8508,22.8110599078341,77.4116743471582,,10.9428957208911,77.424,99.8003571428572,,0.637300951,,7443.0,350227.0,,105.839057922363,,3.80149046009713
1990,Zambia,Africa,Sub-Saharan Africa,Eastern Africa,752610.0,10.3396615504648,2.5713653551927,3285217391.30435,-0.481072027781664,150.216,18.2025763190401,,,6.533,202700000.0,450.0,3489635576.51117,,,45.2940709370037,106.388920043291,47.926,76.9812069878243,3.41082508884576,0.0,182.3,-40900.0,7686401.0,20.4079760014117,95.0457000732422,19.4828833598024,2.44711351605534
1990,"Yemen, Rep.",Asia,Western Asia,,527970.0,25.3331079417391,3.83138071176847,5647119229.00763,,152.051,24.3811402811598,,,8.606,-130900000.0,,,,,34.3436609404977,,58.699,40.0735296746634,6.55118344395031,0.0,126.4,-15868.0,13375121.0,,,,6.47459333417043
1990,Turkmenistan,Asia,Central Asia,,488100.0,,2.69644908511256,3189539641.3171,35.3845581084463,25.291,33.3333333333333,,,4.243,,,,40.0,,30.0,-20.8603561293651,63.939,,,0.0,79.4,798.0,3720278.0,,,,2.50806025611799
1990,Sri Lanka,Asia,Southern Asia,,65610.0,274.343709137299,1.24886002036999,8032551173.24014,6.39999531086634,30.326,26.6849955743604,,30.1808045148298,2.517,43355119.7231,470.0,8052391844.72835,22.205889665117,38.0631106580812,26.3276072862541,20.0632752884552,71.927,57.2296385152773,2.32848743256346,0.005870696,22.8,-36199.0,17204094.0,21.0187579245705,108.770622253418,19.0208338512791,1.16256594087382
1990,St. Vincent and the Grenadines,Americas,Latin America and the Caribbean,Caribbean,390.0,288.428205128205,0.148571913436058,240366666.666667,4.14918682834306,96.492,14.1697098568545,,,2.825,7666666.66666667,2020.0,226808137.591375,,,16.3931767823849,7.47199039979414,72.38,91.1108029399528,,0.0,23.9,-1915.0,112487.0,21.1097243408989,,18.2591411269819,1.52509580814605
1990,Trinidad and Tobago,Americas,Latin America and the Caribbean,Caribbean,5130.0,246.884600389864,0.817215123266559,5068000000.0,1.50916784295177,60.254,2.54097218998096,58.4980222942105,,2.382,109411764.705882,3570.0,4525320575.2879,,,47.4845628859279,15.4888864078281,68.272,60.5564325177585,,0.0,30.3,-7878.0,1266518.0,,90.2790374755859,,1.1559058259719
1990,Mozambique,Africa,Sub-Saharan Africa,Eastern Africa,799380.0,16.9173414888476,1.63585539230579,,0.999992834742613,159.34,,,,6.221,9199999.9,,,,,,,44.469,,5.86129753914989,0.0,245.7,-97330.0,13303459.0,,71.6456680297852,,7.63210876754181
1990,Paraguay,Americas,Latin America and the Caribbean,South America,406750.0,10.2169519254971,2.69430763811258,5812114523.01187,4.12328287941739,100.271,18.6019358904464,,52.2235305170331,4.547,76900000.0,,,17.8089132669601,39.084810285023,32.8414141490135,36.607531327035,67.944,39.7617767311719,2.13187585625298,0.0,45.6,-4689.0,4059195.0,,113.11205291748,,4.23607843133626
1990,United Arab Emirates,Asia,Western Asia,,98647.9,26.7551534778936,5.86903318464931,50701443748.2975,18.3279855336405,48.493,1.0584284754869,,,4.537,-115819999.9,,,,,58.9023505708529,3.33590049399268,71.9,68.524675889859,,1.767122718,16.5,64939.0,1900151.0,,102.32389831543,,5.68572314501225
1990,Slovenia,Europe,Southern Europe,,20270.0,,0.0906243427921073,,,24.179,,,,1.46,,,,,,,,73.2048780487805,,,0.0,10.4,1718.0,1998161.0,,97.6604309082031,,0.410625471231867
1990,Armenia,Asia,Western Asia,,29740.0,,3.09395853064584,2256838857.60997,,73.201,,,35.0029815146094,2.713,,,,47.1476843569867,46.3327370304114,,,68.821,,,0.0,48.9,2119.0,3556539.0,,,,2.6957646787445
1990,Bermuda,Americas,Northern America,,54.0,1098.62962962963,0.820876764965184,1592400000.0,0.0192122971144499,42.414,,,,1.687,,,,,,,6.03357230876908,74.5,41.1328811856318,,1.934922568,,-96.0,59326.0,,,,0.820876764965184
1990,Cabo Verde,Africa,Sub-Saharan Africa,Western Africa,4030.0,90.4622828784119,1.77474829593989,306890961.188801,0.692171874341298,123.42,14.3907045302362,,17.131969468504,5.392,252601.216598285,830.0,303441501.899502,,68.8196145621406,30.0655362507449,2.34531032204417,65.023,46.2705058011274,,0.0,60.4,-3499.0,364563.0,,106.323448181152,,7.88668007344762
1990,Cayman Islands,Americas,Latin America and the Caribbean,Caribbean,264.0,108.445833333333,4.47487011364269,,,72.968,,,,,49039999.9,,,,,,,,,,0.0,,1010.0,26027.0,,,,4.47487011364269
1990,Germany,Europe,Western Europe,,356970.0,227.517053819494,0.861969448764933,1771671206875.68,5.25500608278011,20.707,,,22.8358365592459,1.45,2556702845.61154,21300.0,1691978062008.59,24.8283153535918,23.0277510180834,,3.39664344990661,75.0856341463415,43.8448170848728,2.51843270660831,0.343465197,8.5,479954.0,79433029.0,24.4093560283321,,9.83228368183835,1.05636514177316
1990,Tonga,Oceania,Polynesia,,750.0,137.120833333333,0.353109861283759,113563821.577404,-2.04409143521224,30.861,29.913153388241,,33.8701785859904,4.644,99521.4242284112,1180.0,116412689.396506,18.4932996276061,65.0955448639539,11.7086629155454,12.2477472947643,67.294,64.2810350920112,,0.0,22.2,-2068.0,98727.0,,102.793502807617,,0.496434302928935
1990,Gabon,Africa,Sub-Saharan Africa,Middle Africa,267670.0,3.81506578181395,2.73474058326443,5952293765.84484,5.19223727652398,168.644,7.32444773540664,,46.0385042576823,5.459,73457901.5900881,4660.0,4576829243.28014,21.6771566086635,30.8589411329137,42.9964210786129,15.3581413902885,60.311,52.4503682582756,,0.0,92.4,995.0,983028.0,,,,4.70793163644995
1990,Jamaica,Americas,Latin America and the Caribbean,Caribbean,10990.0,220.870729455217,0.78335984523667,4592208086.69235,4.2005351147029,104.445,,,48.0631753995328,2.854,137900000.0,1790.0,4291812617.58907,25.8843922995532,51.8769965364948,,25.1171058836009,72.304,67.200787545818,0.840785086389815,0.0,28.0,-26080.0,2392030.0,29.2475126830079,98.9966735839844,23.4864850280994,1.19676850260957
1990,Ecuador,Americas,Latin America and the Caribbean,South America,283560.0,37.7468465539662,2.32006286999306,15239278100.3502,3.67991405278418,88.897,20.5210053878115,,22.7643720219304,3.744,126000000.0,1340.0,14025773097.3235,24.0720030162869,21.8305402720974,30.1298131240122,5.81362920255557,69.348,30.027669092113,1.89032378813401,0.0,54.1,-15159.0,10449837.0,,117.792861938477,,3.7313193132242
1990,Benin,Africa,Sub-Saharan Africa,Western Africa,114760.0,45.5251773678609,3.0406276980036,1959965330.47596,8.9761343599898,125.025,34.6549453638938,,19.181303010653,6.732,-2954844.09146129,360.0,1825173504.58671,14.060356419347,26.5388791344867,12.4533850515242,2.17659692554506,53.292,28.2147847924283,1.22515712126057,0.0,172.7,-337.0,5133419.0,,49.1453895568848,,5.25433715273563
1990,Panama,Americas,Latin America and the Caribbean,Central America,75420.0,32.9562550443906,2.12168289397178,6433967000.0,8.09899300573215,95.774,8.07413528853971,,57.4932945723843,3.096,135500000.0,2660.0,6522537937.47243,21.1406866090547,64.3002583009829,19.392813174205,0.565205375241405,71.097,29.2043773305023,1.25635913653238,0.0,31.4,-854.0,2449968.0,,102.117866516113,,2.87774058773154
1990,Rwanda,Africa,Sub-Saharan Africa,Eastern Africa,26340.0,296.715119578435,2.4615927974137,2550185692.53721,-2.39929109757907,57.105,32.5459939303571,,5.61460915538142,6.873,7660000.0,350.0,2532923083.60245,14.6499832156687,14.0695497189482,24.6241717549968,13.4614689148492,48.431,15.6067066474687,3.72916598371212,0.0,149.9,-31720.0,7319962.0,10.8422619904249,73.5855178833008,8.78380627032784,3.83736490157648
1990,Kuwait,Asia,Western Asia,,17820.0,93.9920314253648,-27.7222248198714,18427777777.7778,,27.376,,,44.9389489749774,3.318,5599999.9,,,17.6251130539644,58.0720511757612,,,73.281,59.7684654808562,48.5172672672673,1.237956271,18.0,-1196051.0,1674938.0,58.7126921917395,73.9809875488281,1.54507084715104,-27.7079316816359
1990,Ireland,Europe,Northern Europe,,70280.0,51.0084772826245,0.0844130206737995,49305632408.4929,8.46652751562198,15.814,,,54.7062377314723,2.11,621910999.9,12560.0,44137988229.5291,21.5271166857683,50.3232093768313,,-0.729183996870802,74.8460731707317,90.0749018530995,1.20350328404375,0.717283138,9.1,-8183.0,3513974.0,32.2584210128185,103.516250610352,25.3599191864928,0.304190815267071
1990,Belize,Americas,Latin America and the Caribbean,Central America,22970.0,8.00477860587462,2.15572834630189,549500000.0,11.4433887290076,128.786,13.3216972283277,,40.6733393994541,4.698,17200000.0,2550.0,465927454.617936,21.9290263876251,38.3985441310282,23.2163255362384,33.5763176903083,70.744,61.8744313011829,0.867929438960804,0.0,38.4,-1793.0,182589.0,19.0852593266606,112.07096862793,16.0906278434941,1.75650384118567
1990,Seychelles,Africa,Sub-Saharan Africa,Eastern Africa,460.0,151.102173913043,0.490359665520713,392163560.879912,7.45476631934072,61.431,4.48913069023393,,15.0939406597448,,20239899.1951932,5370.0,373116211.932676,22.7582392990334,47.4825407451405,23.3721674217156,6.37017751588742,68.1073170731707,61.7089459961593,4.02623150831173,0.0,16.3,-320.0,69507.0,,104.2729148864745,,0.529930534114801
1990,"Gambia, The",Africa,Sub-Saharan Africa,Western Africa,11300.0,102.82766798419,4.00808814190408,317083688.199874,3.55887936756983,153.717,24.3425539103612,,59.9027362567641,6.218,14119999.9,280.0,292371826.24838,22.3431942658285,71.582679085085,11.0094868914657,11.9645333920464,51.319,69.066939785926,0.46126597245397,0.0,166.5,11239.0,1040616.0,19.4440227132059,50.2140502929688,18.2047799785766,6.88377290431253
1990,China,Asia,Eastern Asia,,9562950.0,120.915506084734,1.46730321087928,360857912565.966,3.92025136776569,30.986,26.5843081183771,,12.4516026163156,2.514,3487000000.0,330.0,374169581688.495,34.157848854484,9.74787071062572,41.0329187714114,5.71122416868448,68.005,31.9893221071876,2.45401611552735,0.001587842,53.6,-290067.0,1135185000.0,,119.836502075195,,4.30967848070248
1990,Canada,Americas,Northern America,,9879750.0,3.08860186557717,1.50766067284807,596089064840.248,0.164672497452599,27.61,,100.224873867902,25.0742989585924,1.83,8401707941.43435,20640.0,571574785910.558,21.3042109213358,24.9201654634573,,3.3917951611254,77.4365853658537,42.0864959277913,1.95879374221417,2.110719507,8.2,145270.0,27691138.0,19.6942923158989,102.976661682129,14.1121292420859,1.53377878295106
1990,Mauritius,Africa,Sub-Saharan Africa,Eastern Africa,2040.0,521.564039408867,0.712313471132199,2653485952.13319,7.18673677111485,44.352,10.8874239350913,,64.9568965517241,2.32,41040223.9046969,2430.0,2571452293.34006,30.2104462474645,72.1551724137931,27.7839756592292,10.5836307030065,69.4048780487805,105.973803921569,0.346095334685598,0.201781177,23.1,-1646.0,1058775.0,22.52738336714,103.530822753906,19.6468052738337,1.434720590327
1990,Hungary,Europe,Eastern Europe,,93030.0,115.433270279292,-1.03311729690015,,,38.126,,,,1.87,553808999.9,,,,,,,69.3156097560976,,2.56353802709041,0.025491543,17.2,17545.0,10373988.0,,93.7006225585938,,-0.990578862198139
1990,Uzbekistan,Asia,Central Asia,,447400.0,,2.00483893313227,13360607990.6751,1.60000000583702,43.569,33.1139918101534,,,4.072,,,,,,33.3141126843949,3.9796893528447,65.346,,,0.0,70.3,-73485.0,20510000.0,,110.381950378418,,3.14268296197134
1990,Oman,Asia,Western Asia,,309500.0,5.83044911147011,5.1561545139319,11685045513.6541,-0.130425738129333,110.373,2.5863028333593,,47.2300741169401,6.606,142262678.803641,5730.0,10343508030.6413,12.348371875626,27.59910080349,54.0964633087761,24.8409243752035,69.782,71.0823076409446,12.3909414645003,0.150648866,39.0,33492.0,1804524.0,,82.4529571533203,,7.81745944869321
1990,New Zealand,Oceania,Australia and New Zealand,,267710.0,12.6459306520831,0.92322272881111,45495129385.0475,0.153140526142408,35.883,5.98867681637264,,26.7618584733406,2.18,1684763154.7548,13640.0,45432350336.4263,20.4710549476533,25.8462831846782,26.5359202385487,2.42359318152494,75.3780487804878,41.5319183732447,2.32777974713459,1.592399808,11.2,71491.0,3329800.0,,106.121063232422,,1.20209777275256
1990,Malaysia,Asia,South-eastern Asia,,330800.0,53.3162501902298,2.8777395694329,44024585239.6137,9.00852713774628,19.418,15.2165332840671,,74.4661197000361,3.374,2332455289.06142,2470.0,43233642604.639,32.3603261645435,72.4221328339534,42.1981676337955,3.80781497630849,71.307,133.357304061941,2.55540346486845,0.494489541,16.6,94487.0,17517054.0,,100.453346252441,,4.460679789682
